geography,count,total,industryName,id
E07000116,1665,55897,Transport and storage,4343
E07000116,2175,55897,Accommodation and food service activities,4344
E07000116,3197,55897,Information and communication,4345
E07000116,5046,55897,Financial and insurance activities,4346
E07000116,1093,55897,Real estate activities,4347
E07000116,5488,55897,"Professional, scientific and technical activities",4348
E07000116,3277,55897,Administrative and support service activities,4349
E07000116,2129,55897,Public administration and defence; compulsory social security,4350
E07000116,5781,55897,Education,4351
E07000116,7730,55897,Human health and social work activities,4352
E07000177,913,84973,"Agriculture, Forestry and fishing",4353
E07000177,87,84973,Mining and quarrying,4354
E07000177,8674,84973,Manufacturing,4355
E07000177,351,84973,"Electricity, gas, steam and air conditioning supply",4356
E07000177,627,84973,"Water supply; Sewerage, Waste management and Remediation activities",4357
E07000177,6641,84973,Construction,4358
E07000177,14536,84973,Wholesale and retail trade; repair of motor vehicles and motorcycles,4359
E07000177,4015,84973,Transport and storage,4360
E07000177,3771,84973,Accommodation and food service activities,4361
E07000177,4410,84973,Information and communication,4362
E07000177,1644,84973,Financial and insurance activities,4363
E07000177,1066,84973,Real estate activities,4364
E07000177,5821,84973,"Professional, scientific and technical activities",4365
E07000177,4403,84973,Administrative and support service activities,4366
E07000177,4622,84973,Public administration and defence; compulsory social security,4367
E07000177,8792,84973,Education,4368
E07000177,10487,84973,Human health and social work activities,4369
E07000178,121,73332,"Agriculture, Forestry and fishing",4370
E07000178,31,73332,Mining and quarrying,4371
E07000178,4112,73332,Manufacturing,4372
E07000178,274,73332,"Electricity, gas, steam and air conditioning supply",4373
E07000178,218,73332,"Water supply; Sewerage, Waste management and Remediation activities",4374
E07000178,3029,73332,Construction,4375
E07000178,6823,73332,Wholesale and retail trade; repair of motor vehicles and motorcycles,4376
E07000178,2239,73332,Transport and storage,4377
E07000178,3913,73332,Accommodation and food service activities,4378
E07000178,4425,73332,Information and communication,4379
E07000178,837,73332,Financial and insurance activities,4380
E07000178,684,73332,Real estate activities,4381
E07000178,6886,73332,"Professional, scientific and technical activities",4382
E07000178,3068,73332,Administrative and support service activities,4383
E07000178,2418,73332,Public administration and defence; compulsory social security,4384
E07000178,17124,73332,Education,4385
E07000178,13955,73332,Human health and social work activities,4386
E07000179,853,76483,"Agriculture, Forestry and fishing",4387
E07000179,133,76483,Mining and quarrying,4388
E07000179,5119,76483,Manufacturing,4389
E07000179,455,76483,"Electricity, gas, steam and air conditioning supply",4390
E07000179,784,76483,"Water supply; Sewerage, Waste management and Remediation activities",4391
E07000179,6317,76483,Construction,4392
E07000179,9464,76483,Wholesale and retail trade; repair of motor vehicles and motorcycles,4393
E07000179,2437,76483,Transport and storage,4394
E07000179,2944,76483,Accommodation and food service activities,4395
E07000179,6076,76483,Information and communication,4396
E07000179,1993,76483,Financial and insurance activities,4397
E07000179,1353,76483,Real estate activities,4398
E07000179,8642,76483,"Professional, scientific and technical activities",4399
E07000179,4008,76483,Administrative and support service activities,4400
E07000179,4708,76483,Public administration and defence; compulsory social security,4401
E07000179,8454,76483,Education,4402
E07000179,8961,76483,Human health and social work activities,4403
E07000180,657,70861,"Agriculture, Forestry and fishing",4404
E07000180,146,70861,Mining and quarrying,4405
E07000180,4769,70861,Manufacturing,4406
E07000180,446,70861,"Electricity, gas, steam and air conditioning supply",4407
E07000180,561,70861,"Water supply; Sewerage, Waste management and Remediation activities",4408
E07000180,5732,70861,Construction,4409
E07000180,8146,70861,Wholesale and retail trade; repair of motor vehicles and motorcycles,4410
E07000180,1988,70861,Transport and storage,4411
E07000180,2514,70861,Accommodation and food service activities,4412
E07000180,5269,70861,Information and communication,4413
E07000180,1387,70861,Financial and insurance activities,4414
E07000180,956,70861,Real estate activities,4415
E07000180,8120,70861,"Professional, scientific and technical activities",4416
E07000180,3202,70861,Administrative and support service activities,4417
E07000180,5378,70861,Public administration and defence; compulsory social security,4418
E07000180,10062,70861,Education,4419
E07000180,8243,70861,Human health and social work activities,4420
E07000181,774,58931,"Agriculture, Forestry and fishing",4421
E07000181,84,58931,Mining and quarrying,4422
E07000181,4665,58931,Manufacturing,4423
E07000181,230,58931,"Electricity, gas, steam and air conditioning supply",4424
E07000181,383,58931,"Water supply; Sewerage, Waste management and Remediation activities",4425
E07000181,5290,58931,Construction,4426
E07000181,7485,58931,Wholesale and retail trade; repair of motor vehicles and motorcycles,4427
E07000181,1898,58931,Transport and storage,4428
E07000181,2569,58931,Accommodation and food service activities,4429
E07000181,3244,58931,Information and communication,4430
E07000181,1328,58931,Financial and insurance activities,4431
E07000181,981,58931,Real estate activities,4432
E07000181,4552,58931,"Professional, scientific and technical activities",4433
E07000181,3011,58931,Administrative and support service activities,4434
E07000181,4996,58931,Public administration and defence; compulsory social security,4435
E07000181,7096,58931,Education,4436
E07000181,7086,58931,Human health and social work activities,4437
E07000207,113,66982,"Agriculture, Forestry and fishing",4438
E07000207,345,66982,Mining and quarrying,4439
E07000207,2967,66982,Manufacturing,4440
E07000207,407,66982,"Electricity, gas, steam and air conditioning supply",4441
E07000207,243,66982,"Water supply; Sewerage, Waste management and Remediation activities",4442
E07000207,4438,66982,Construction,4443
E07000207,7198,66982,Wholesale and retail trade; repair of motor vehicles and motorcycles,4444
E07000207,2260,66982,Transport and storage,4445
E07000207,2494,66982,Accommodation and food service activities,4446
E07000207,6258,66982,Information and communication,4447
E07000207,5548,66982,Financial and insurance activities,4448
E07000207,1689,66982,Real estate activities,4449
E07000207,8567,66982,"Professional, scientific and technical activities",4450
E07000207,3539,66982,Administrative and support service activities,4451
E07000207,2693,66982,Public administration and defence; compulsory social security,4452
E07000207,7074,66982,Education,4453
E07000207,6985,66982,Human health and social work activities,4454
E07000208,38,39907,"Agriculture, Forestry and fishing",4455
E07000208,111,39907,Mining and quarrying,4456
E07000208,1304,39907,Manufacturing,4457
E07000208,207,39907,"Electricity, gas, steam and air conditioning supply",4458
E07000208,170,39907,"Water supply; Sewerage, Waste management and Remediation activities",4459
E07000208,3479,39907,Construction,4460
E07000208,4673,39907,Wholesale and retail trade; repair of motor vehicles and motorcycles,4461
E07000208,1413,39907,Transport and storage,4462
E07000208,1396,39907,Accommodation and food service activities,4463
E07000208,2899,39907,Information and communication,4464
E07000208,2790,39907,Financial and insurance activities,4465
E07000208,785,39907,Real estate activities,4466
E07000208,3944,39907,"Professional, scientific and technical activities",4467
E07000208,2108,39907,Administrative and support service activities,4468
E07000208,2206,39907,Public administration and defence; compulsory social security,4469
E07000208,4359,39907,Education,4470
E07000208,6009,39907,Human health and social work activities,4471
E07000209,265,69779,"Agriculture, Forestry and fishing",4472
E07000209,166,69779,Mining and quarrying,4473
E07000209,3180,69779,Manufacturing,4474
E07000209,319,69779,"Electricity, gas, steam and air conditioning supply",4475
E07000209,336,69779,"Water supply; Sewerage, Waste management and Remediation activities",4476
E07000209,5367,69779,Construction,4477
E07000209,8237,69779,Wholesale and retail trade; repair of motor vehicles and motorcycles,4478
E07000209,2217,69779,Transport and storage,4479
E07000209,2979,69779,Accommodation and food service activities,4480
E07000209,5574,69779,Information and communication,4481
E07000209,3285,69779,Financial and insurance activities,4482
E07000209,1199,69779,Real estate activities,4483
E07000209,7084,69779,"Professional, scientific and technical activities",4484
E07000209,3695,69779,Administrative and support service activities,4485
E07000209,4734,69779,Public administration and defence; compulsory social security,4486
E07000209,7974,69779,Education,4487
E07000209,9244,69779,Human health and social work activities,4488
E07000210,316,42339,"Agriculture, Forestry and fishing",4489
E07000210,138,42339,Mining and quarrying,4490
E07000210,1834,42339,Manufacturing,4491
E07000210,233,42339,"Electricity, gas, steam and air conditioning supply",4492
E07000210,223,42339,"Water supply; Sewerage, Waste management and Remediation activities",4493
E07000210,4060,42339,Construction,4494
E07000210,4739,42339,Wholesale and retail trade; repair of motor vehicles and motorcycles,4495
E07000210,1368,42339,Transport and storage,4496
E07000210,1531,42339,Accommodation and food service activities,4497
E07000210,2864,42339,Information and communication,4498
E07000210,2611,42339,Financial and insurance activities,4499
E07000210,969,42339,Real estate activities,4500
E07000210,4346,42339,"Professional, scientific and technical activities",4501
E07000210,2723,42339,Administrative and support service activities,4502
E07000210,2101,42339,Public administration and defence; compulsory social security,4503
E07000210,4547,42339,Education,4504
E07000210,5186,42339,Human health and social work activities,4505
E07000211,159,75125,"Agriculture, Forestry and fishing",4506
E07000211,167,75125,Mining and quarrying,4507
E07000211,3093,75125,Manufacturing,4508
E07000211,524,75125,"Electricity, gas, steam and air conditioning supply",4509
E07000211,486,75125,"Water supply; Sewerage, Waste management and Remediation activities",4510
E07000211,7055,75125,Construction,4511
E07000211,8434,75125,Wholesale and retail trade; repair of motor vehicles and motorcycles,4512
E07000211,3504,75125,Transport and storage,4513
E07000211,2778,75125,Accommodation and food service activities,4514
E07000211,4702,75125,Information and communication,4515
E07000211,6078,75125,Financial and insurance activities,4516
E07000211,1427,75125,Real estate activities,4517
E07000211,6225,75125,"Professional, scientific and technical activities",4518
E07000211,4282,75125,Administrative and support service activities,4519
E07000211,4018,75125,Public administration and defence; compulsory social security,4520
E07000211,7249,75125,Education,4521
E07000211,11472,75125,Human health and social work activities,4522
E07000212,113,42462,"Agriculture, Forestry and fishing",4523
E07000212,135,42462,Mining and quarrying,4524
E07000212,2271,42462,Manufacturing,4525
E07000212,257,42462,"Electricity, gas, steam and air conditioning supply",4526
E07000212,237,42462,"Water supply; Sewerage, Waste management and Remediation activities",4527
E07000212,3607,42462,Construction,4528
E07000212,5722,42462,Wholesale and retail trade; repair of motor vehicles and motorcycles,4529
E07000212,2882,42462,Transport and storage,4530
E07000212,1905,42462,Accommodation and food service activities,4531
E07000212,3417,42462,Information and communication,4532
E07000212,1455,42462,Financial and insurance activities,4533
E07000212,747,42462,Real estate activities,4534
E07000212,3020,42462,"Professional, scientific and technical activities",4535
E07000212,2536,42462,Administrative and support service activities,4536
E07000212,2014,42462,Public administration and defence; compulsory social security,4537
E07000212,4423,42462,Education,4538
E07000212,5219,42462,Human health and social work activities,4539
E07000213,52,51538,"Agriculture, Forestry and fishing",4540
E07000213,180,51538,Mining and quarrying,4541
E07000213,2484,51538,Manufacturing,4542
E07000213,363,51538,"Electricity, gas, steam and air conditioning supply",4543
E07000213,414,51538,"Water supply; Sewerage, Waste management and Remediation activities",4544
E07000213,4589,51538,Construction,4545
E07000213,6724,51538,Wholesale and retail trade; repair of motor vehicles and motorcycles,4546
E07000213,6111,51538,Transport and storage,4547
E07000213,2154,51538,Accommodation and food service activities,4548
E07000213,4196,51538,Information and communication,4549
E07000213,1646,51538,Financial and insurance activities,4550
E07000213,887,51538,Real estate activities,4551
E07000213,3021,51538,"Professional, scientific and technical activities",4552
E07000213,3295,51538,Administrative and support service activities,4553
E07000213,2804,51538,Public administration and defence; compulsory social security,4554
E07000213,4625,51538,Education,4555
E07000213,5477,51538,Human health and social work activities,4556
E07000214,107,45354,"Agriculture, Forestry and fishing",4557
E07000214,143,45354,Mining and quarrying,4558
E07000214,2573,45354,Manufacturing,4559
E07000214,245,45354,"Electricity, gas, steam and air conditioning supply",4560
E07000214,330,45354,"Water supply; Sewerage, Waste management and Remediation activities",4561
E07000214,3607,45354,Construction,4562
E07000214,6054,45354,Wholesale and retail trade; repair of motor vehicles and motorcycles,4563
E07000214,2229,45354,Transport and storage,4564
E07000214,1786,45354,Accommodation and food service activities,4565
E07000214,4103,45354,Information and communication,4566
E07000214,1736,45354,Financial and insurance activities,4567
E07000214,763,45354,Real estate activities,4568
E07000214,3565,45354,"Professional, scientific and technical activities",4569
E07000214,2653,45354,Administrative and support service activities,4570
E07000214,2718,45354,Public administration and defence; compulsory social security,4571
E07000214,4102,45354,Education,4572
E07000214,6407,45354,Human health and social work activities,4573
E07000215,230,42572,"Agriculture, Forestry and fishing",4574
E07000215,56,42572,Mining and quarrying,4575
E07000215,1689,42572,Manufacturing,4576
E07000215,222,42572,"Electricity, gas, steam and air conditioning supply",4577
E07000215,251,42572,"Water supply; Sewerage, Waste management and Remediation activities",4578
E07000215,4793,42572,Construction,4579
E07000215,4934,42572,Wholesale and retail trade; repair of motor vehicles and motorcycles,4580
E07000215,1594,42572,Transport and storage,4581
E07000215,1394,42572,Accommodation and food service activities,4582
E07000215,2504,42572,Information and communication,4583
E07000215,3421,42572,Financial and insurance activities,4584
E07000215,959,42572,Real estate activities,4585
E07000215,3825,42572,"Professional, scientific and technical activities",4586
E07000215,2521,42572,Administrative and support service activities,4587
E07000215,2451,42572,Public administration and defence; compulsory social security,4588
E07000215,4561,42572,Education,4589
E07000215,4951,42572,Human health and social work activities,4590
E07000216,363,60719,"Agriculture, Forestry and fishing",4591
E07000216,126,60719,Mining and quarrying,4592
E07000216,2814,60719,Manufacturing,4593
E07000216,258,60719,"Electricity, gas, steam and air conditioning supply",4594
E07000216,275,60719,"Water supply; Sewerage, Waste management and Remediation activities",4595
E07000216,4745,60719,Construction,4596
E07000216,6819,60719,Wholesale and retail trade; repair of motor vehicles and motorcycles,4597
E07000216,1611,60719,Transport and storage,4598
E07000216,2184,60719,Accommodation and food service activities,4599
E07000216,5116,60719,Information and communication,4600
E07000216,3334,60719,Financial and insurance activities,4601
E07000216,1137,60719,Real estate activities,4602
E07000216,7148,60719,"Professional, scientific and technical activities",4603
E07000216,3722,60719,Administrative and support service activities,4604
E07000216,2905,60719,Public administration and defence; compulsory social security,4605
E07000216,7450,60719,Education,4606
E07000216,7092,60719,Human health and social work activities,4607
E07000217,95,52739,"Agriculture, Forestry and fishing",4608
E07000217,208,52739,Mining and quarrying,4609
E07000217,2969,52739,Manufacturing,4610
E07000217,285,52739,"Electricity, gas, steam and air conditioning supply",4611
E07000217,262,52739,"Water supply; Sewerage, Waste management and Remediation activities",4612
E07000217,3799,52739,Construction,4613
E07000217,6591,52739,Wholesale and retail trade; repair of motor vehicles and motorcycles,4614
E07000217,2654,52739,Transport and storage,4615
E07000217,2032,52739,Accommodation and food service activities,4616
E07000217,4661,52739,Information and communication,4617
E07000217,3006,52739,Financial and insurance activities,4618
E07000217,788,52739,Real estate activities,4619
E07000217,5196,52739,"Professional, scientific and technical activities",4620
E07000217,3187,52739,Administrative and support service activities,4621
E07000217,2771,52739,Public administration and defence; compulsory social security,4622
E07000217,4842,52739,Education,4623
E07000217,6418,52739,Human health and social work activities,4624
E07000223,71,29825,"Agriculture, Forestry and fishing",4625
E07000223,13,29825,Mining and quarrying,4626
E07000223,1749,29825,Manufacturing,4627
E07000223,325,29825,"Electricity, gas, steam and air conditioning supply",4628
E07000223,281,29825,"Water supply; Sewerage, Waste management and Remediation activities",4629
E07000223,3406,29825,Construction,4630
E07000223,4493,29825,Wholesale and retail trade; repair of motor vehicles and motorcycles,4631
E07000223,1388,29825,Transport and storage,4632
E07000223,1158,29825,Accommodation and food service activities,4633
E07000223,1219,29825,Information and communication,4634
E07000223,1414,29825,Financial and insurance activities,4635
E07000223,464,29825,Real estate activities,4636
E07000223,1698,29825,"Professional, scientific and technical activities",4637
E07000223,1512,29825,Administrative and support service activities,4638
E07000223,1465,29825,Public administration and defence; compulsory social security,4639
E07000223,2952,29825,Education,4640
E07000223,4717,29825,Human health and social work activities,4641
E07000224,955,73190,"Agriculture, Forestry and fishing",4642
E07000224,31,73190,Mining and quarrying,4643
E07000224,5920,73190,Manufacturing,4644
E07000224,302,73190,"Electricity, gas, steam and air conditioning supply",4645
E07000224,782,73190,"Water supply; Sewerage, Waste management and Remediation activities",4646
E07000224,7194,73190,Construction,4647
E07000224,12307,73190,Wholesale and retail trade; repair of motor vehicles and motorcycles,4648
E07000224,3107,73190,Transport and storage,4649
E07000224,4199,73190,Accommodation and food service activities,4650
E07000224,2174,73190,Information and communication,4651
E07000224,1887,73190,Financial and insurance activities,4652
E07000224,1164,73190,Real estate activities,4653
E07000224,3555,73190,"Professional, scientific and technical activities",4654
E07000224,4443,73190,Administrative and support service activities,4655
E07000224,3746,73190,Public administration and defence; compulsory social security,4656
E07000224,5855,73190,Education,4657
E07000224,11942,73190,Human health and social work activities,4658
E07000225,1122,56362,"Agriculture, Forestry and fishing",4659
E07000225,37,56362,Mining and quarrying,4660
E07000225,3702,56362,Manufacturing,4661
E07000225,147,56362,"Electricity, gas, steam and air conditioning supply",4662
E07000225,261,56362,"Water supply; Sewerage, Waste management and Remediation activities",4663
E07000225,4892,56362,Construction,4664
E07000225,7484,56362,Wholesale and retail trade; repair of motor vehicles and motorcycles,4665
E07000225,1586,56362,Transport and storage,4666
E07000225,3203,56362,Accommodation and food service activities,4667
E07000225,2449,56362,Information and communication,4668
E07000225,1750,56362,Financial and insurance activities,4669
E07000225,1241,56362,Real estate activities,4670
E07000225,4040,56362,"Professional, scientific and technical activities",4671
E07000225,3438,56362,Administrative and support service activities,4672
E07000225,3660,56362,Public administration and defence; compulsory social security,4673
E07000225,5455,56362,Education,4674
E07000225,8524,56362,Human health and social work activities,4675
E07000226,69,58901,"Agriculture, Forestry and fishing",4676
E07000226,102,58901,Mining and quarrying,4677
E07000226,3242,58901,Manufacturing,4678
E07000226,496,58901,"Electricity, gas, steam and air conditioning supply",4679
E07000226,342,58901,"Water supply; Sewerage, Waste management and Remediation activities",4680
E07000226,4552,58901,Construction,4681
E07000226,9564,58901,Wholesale and retail trade; repair of motor vehicles and motorcycles,4682
E07000226,7573,58901,Transport and storage,4683
E07000226,3594,58901,Accommodation and food service activities,4684
E07000226,2571,58901,Information and communication,4685
E07000226,2717,58901,Financial and insurance activities,4686
E07000226,554,58901,Real estate activities,4687
E07000226,2614,58901,"Professional, scientific and technical activities",4688
E07000226,4528,58901,Administrative and support service activities,4689
E07000226,2739,58901,Public administration and defence; compulsory social security,4690
E07000226,3711,58901,Education,4691
E07000226,7771,58901,Human health and social work activities,4692
E07000227,747,72174,"Agriculture, Forestry and fishing",4693
E07000227,110,72174,Mining and quarrying,4694
E07000227,4463,72174,Manufacturing,4695
E07000227,471,72174,"Electricity, gas, steam and air conditioning supply",4696
E07000227,515,72174,"Water supply; Sewerage, Waste management and Remediation activities",4697
E07000227,6286,72174,Construction,4698
E07000227,9564,72174,Wholesale and retail trade; repair of motor vehicles and motorcycles,4699
E07000227,3908,72174,Transport and storage,4700
E07000227,2708,72174,Accommodation and food service activities,4701
E07000227,4331,72174,Information and communication,4702
E07000227,3822,72174,Financial and insurance activities,4703
E07000227,1527,72174,Real estate activities,4704
E07000227,5775,72174,"Professional, scientific and technical activities",4705
E07000227,4602,72174,Administrative and support service activities,4706
E07000227,3649,72174,Public administration and defence; compulsory social security,4707
E07000227,7168,72174,Education,4708
E07000227,8592,72174,Human health and social work activities,4709
E07000228,474,76564,"Agriculture, Forestry and fishing",4710
E07000228,104,76564,Mining and quarrying,4711
E07000228,3727,76564,Manufacturing,4712
E07000228,414,76564,"Electricity, gas, steam and air conditioning supply",4713
E07000228,427,76564,"Water supply; Sewerage, Waste management and Remediation activities",4714
E07000228,6649,76564,Construction,4715
E07000228,9481,76564,Wholesale and retail trade; repair of motor vehicles and motorcycles,4716
E07000228,3817,76564,Transport and storage,4717
E07000228,2812,76564,Accommodation and food service activities,4718
E07000228,4465,76564,Information and communication,4719
E07000228,5286,76564,Financial and insurance activities,4720
E07000228,1252,76564,Real estate activities,4721
E07000228,5997,76564,"Professional, scientific and technical activities",4722
E07000228,4810,76564,Administrative and support service activities,4723
E07000228,3722,76564,Public administration and defence; compulsory social security,4724
E07000228,7900,76564,Education,4725
E07000228,11123,76564,Human health and social work activities,4726
E07000229,155,53551,"Agriculture, Forestry and fishing",4727
E07000229,19,53551,Mining and quarrying,4728
E07000229,3469,53551,Manufacturing,4729
E07000229,426,53551,"Electricity, gas, steam and air conditioning supply",4730
E07000229,622,53551,"Water supply; Sewerage, Waste management and Remediation activities",4731
E07000229,4550,53551,Construction,4732
E07000229,7554,53551,Wholesale and retail trade; repair of motor vehicles and motorcycles,4733
E07000229,2036,53551,Transport and storage,4734
E07000229,2310,53551,Accommodation and food service activities,4735
E07000229,2296,53551,Information and communication,4736
E07000229,2305,53551,Financial and insurance activities,4737
E07000229,889,53551,Real estate activities,4738
E07000229,3078,53551,"Professional, scientific and technical activities",4739
E07000229,2704,53551,Administrative and support service activities,4740
E07000229,3189,53551,Public administration and defence; compulsory social security,4741
E07000229,4715,53551,Education,4742
E07000229,10443,53551,Human health and social work activities,4743
E06000022,634,89817,"Agriculture, Forestry and fishing",4744
E06000022,125,89817,Mining and quarrying,4745
E06000022,4813,89817,Manufacturing,4746
E06000022,445,89817,"Electricity, gas, steam and air conditioning supply",4747
E06000022,928,89817,"Water supply; Sewerage, Waste management and Remediation activities",4748
E06000022,7375,89817,Construction,4749
E06000022,11331,89817,Wholesale and retail trade; repair of motor vehicles and motorcycles,4750
E06000022,2599,89817,Transport and storage,4751
E06000022,5221,89817,Accommodation and food service activities,4752
E06000022,5045,89817,Information and communication,4753
E06000022,3171,89817,Financial and insurance activities,4754
E06000022,1601,89817,Real estate activities,4755
E06000022,8037,89817,"Professional, scientific and technical activities",4756
E06000022,4171,89817,Administrative and support service activities,4757
E06000022,4568,89817,Public administration and defence; compulsory social security,4758
E06000022,11563,89817,Education,4759
E06000022,13571,89817,Human health and social work activities,4760
E06000023,318,238509,"Agriculture, Forestry and fishing",4761
E06000023,147,238509,Mining and quarrying,4762
E06000023,11895,238509,Manufacturing,4763
E06000023,1813,238509,"Electricity, gas, steam and air conditioning supply",4764
E06000023,1573,238509,"Water supply; Sewerage, Waste management and Remediation activities",4765
E06000023,16939,238509,Construction,4766
E06000023,31726,238509,Wholesale and retail trade; repair of motor vehicles and motorcycles,4767
E06000023,10734,238509,Transport and storage,4768
E06000023,12120,238509,Accommodation and food service activities,4769
E06000023,15186,238509,Information and communication,4770
E06000023,10420,238509,Financial and insurance activities,4771
E06000023,2944,238509,Real estate activities,4772
E06000023,21255,238509,"Professional, scientific and technical activities",4773
E06000023,12186,238509,Administrative and support service activities,4774
E06000023,13041,238509,Public administration and defence; compulsory social security,4775
E06000023,26738,238509,Education,4776
E06000023,38634,238509,Human health and social work activities,4777
E06000024,721,102706,"Agriculture, Forestry and fishing",4778
E06000024,189,102706,Mining and quarrying,4779
E06000024,7213,102706,Manufacturing,4780
E06000024,609,102706,"Electricity, gas, steam and air conditioning supply",4781
E06000024,1223,102706,"Water supply; Sewerage, Waste management and Remediation activities",4782
E06000024,9272,102706,Construction,4783
E06000024,15842,102706,Wholesale and retail trade; repair of motor vehicles and motorcycles,4784
E06000024,4792,102706,Transport and storage,4785
E06000024,4699,102706,Accommodation and food service activities,4786
E06000024,4359,102706,Information and communication,4787
E06000024,4177,102706,Financial and insurance activities,4788
E06000024,1823,102706,Real estate activities,4789
E06000024,7270,102706,"Professional, scientific and technical activities",4790
E06000024,4996,102706,Administrative and support service activities,4791
E06000024,6401,102706,Public administration and defence; compulsory social security,4792
E06000024,9727,102706,Education,4793
E06000024,14966,102706,Human health and social work activities,4794
E06000025,782,147615,"Agriculture, Forestry and fishing",4795
E06000025,191,147615,Mining and quarrying,4796
E06000025,10680,147615,Manufacturing,4797
E06000025,996,147615,"Electricity, gas, steam and air conditioning supply",4798
E06000025,1179,147615,"Water supply; Sewerage, Waste management and Remediation activities",4799
E06000025,14447,147615,Construction,4800
E06000025,22013,147615,Wholesale and retail trade; repair of motor vehicles and motorcycles,4801
E06000025,7297,147615,Transport and storage,4802
E06000025,5463,147615,Accommodation and food service activities,4803
E06000025,7264,147615,Information and communication,4804
E06000025,7394,147615,Financial and insurance activities,4805
E06000025,2093,147615,Real estate activities,4806
E06000025,9239,147615,"Professional, scientific and technical activities",4807
E06000025,7287,147615,Administrative and support service activities,4808
E06000025,11824,147615,Public administration and defence; compulsory social security,4809
E06000025,13387,147615,Education,4810
E06000025,20512,147615,Human health and social work activities,4811
E06000026,277,121022,"Agriculture, Forestry and fishing",4812
E06000026,175,121022,Mining and quarrying,4813
E06000026,9938,121022,Manufacturing,4814
E06000026,710,121022,"Electricity, gas, steam and air conditioning supply",4815
E06000026,689,121022,"Water supply; Sewerage, Waste management and Remediation activities",4816
E06000026,11249,121022,Construction,4817
E06000026,17662,121022,Wholesale and retail trade; repair of motor vehicles and motorcycles,4818
E06000026,5801,121022,Transport and storage,4819
E06000026,6349,121022,Accommodation and food service activities,4820
E06000026,3174,121022,Information and communication,4821
E06000026,1482,121022,Financial and insurance activities,4822
E06000026,1774,121022,Real estate activities,4823
E06000026,4742,121022,"Professional, scientific and technical activities",4824
E06000026,5799,121022,Administrative and support service activities,4825
E06000026,12535,121022,Public administration and defence; compulsory social security,4826
E06000026,11866,121022,Education,4827
E06000026,21941,121022,Human health and social work activities,4828
E06000027,413,58937,"Agriculture, Forestry and fishing",4829
E06000027,61,58937,Mining and quarrying,4830
E06000027,3465,58937,Manufacturing,4831
E06000027,200,58937,"Electricity, gas, steam and air conditioning supply",4832
E06000027,442,58937,"Water supply; Sewerage, Waste management and Remediation activities",4833
E06000027,6048,58937,Construction,4834
E06000027,9721,58937,Wholesale and retail trade; repair of motor vehicles and motorcycles,4835
E06000027,2357,58937,Transport and storage,4836
E06000027,5042,58937,Accommodation and food service activities,4837
E06000027,1230,58937,Information and communication,4838
E06000027,766,58937,Financial and insurance activities,4839
E06000027,1066,58937,Real estate activities,4840
E06000027,2470,58937,"Professional, scientific and technical activities",4841
E06000027,2772,58937,Administrative and support service activities,4842
E06000027,2876,58937,Public administration and defence; compulsory social security,4843
E06000027,5156,58937,Education,4844
E06000027,12091,58937,Human health and social work activities,4845
E06000030,382,117866,"Agriculture, Forestry and fishing",4846
E06000030,119,117866,Mining and quarrying,4847
E06000030,12247,117866,Manufacturing,4848
E06000030,737,117866,"Electricity, gas, steam and air conditioning supply",4849
E06000030,1748,117866,"Water supply; Sewerage, Waste management and Remediation activities",4850
E06000030,9660,117866,Construction,4851
E06000030,20013,117866,Wholesale and retail trade; repair of motor vehicles and motorcycles,4852
E06000030,8369,117866,Transport and storage,4853
E06000030,4972,117866,Accommodation and food service activities,4854
E06000030,6318,117866,Information and communication,4855
E06000030,7663,117866,Financial and insurance activities,4856
E06000030,1099,117866,Real estate activities,4857
E06000030,5897,117866,"Professional, scientific and technical activities",4858
E06000030,6539,117866,Administrative and support service activities,4859
E06000030,5480,117866,Public administration and defence; compulsory social security,4860
E06000030,8701,117866,Education,4861
E06000030,13590,117866,Human health and social work activities,4862
E06000052,7055,254248,"Agriculture, Forestry and fishing",4863
E06000052,1188,254248,Mining and quarrying,4864
E06000052,16390,254248,Manufacturing,4865
E06000052,1007,254248,"Electricity, gas, steam and air conditioning supply",4866
E06000052,2072,254248,"Water supply; Sewerage, Waste management and Remediation activities",4867
E06000052,27255,254248,Construction,4868
E06000052,40379,254248,Wholesale and retail trade; repair of motor vehicles and motorcycles,4869
E06000052,8833,254248,Transport and storage,4870
E06000052,21925,254248,Accommodation and food service activities,4871
E06000052,5953,254248,Information and communication,4872
E06000052,2932,254248,Financial and insurance activities,4873
E06000052,4077,254248,Real estate activities,4874
E06000052,12865,254248,"Professional, scientific and technical activities",4875
E06000052,12802,254248,Administrative and support service activities,4876
E06000052,14028,254248,Public administration and defence; compulsory social security,4877
E06000052,23128,254248,Education,4878
E06000052,39849,254248,Human health and social work activities,4879
E06000053,91,1112,"Agriculture, Forestry and fishing",4880
E06000053,1,1112,Mining and quarrying,4881
E06000053,40,1112,Manufacturing,4882
E06000053,6,1112,"Electricity, gas, steam and air conditioning supply",4883
E06000053,14,1112,"Water supply; Sewerage, Waste management and Remediation activities",4884
E06000053,92,1112,Construction,4885
E06000053,120,1112,Wholesale and retail trade; repair of motor vehicles and motorcycles,4886
E06000053,82,1112,Transport and storage,4887
E06000053,203,1112,Accommodation and food service activities,4888
E06000053,8,1112,Information and communication,4889
E06000053,17,1112,Financial and insurance activities,4890
E06000053,26,1112,Real estate activities,4891
E06000053,16,1112,"Professional, scientific and technical activities",4892
