geography,count,total,group,subgroup,id
E07000067,844,155265,Mixed or Multiple ethnic groups,White and Black Caribbean,2222
E07000067,853,155265,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,2223
E07000067,146981,155265,White,NA,2224
E07000067,140283,155265,White,"English, Welsh, Scottish, Northern Irish or British",2225
E07000067,1085,155265,White,Irish,2226
E07000067,161,155265,White,Gypsy or Irish Traveller,2227
E07000067,67,155265,White,Roma,2228
E07000067,5385,155265,White,Other White,2229
E07000067,815,155265,Other ethnic group,NA,2230
E07000067,106,155265,Other ethnic group,Arab,2231
E07000067,709,155265,Other ethnic group,Any other ethnic group,2232
E07000068,3913,77048,"Asian, Asian British or Asian Welsh",NA,2233
E07000068,293,77048,"Asian, Asian British or Asian Welsh",Bangladeshi,2234
E07000068,510,77048,"Asian, Asian British or Asian Welsh",Chinese,2235
E07000068,2015,77048,"Asian, Asian British or Asian Welsh",Indian,2236
E07000068,267,77048,"Asian, Asian British or Asian Welsh",Pakistani,2237
E07000068,828,77048,"Asian, Asian British or Asian Welsh",Other Asian,2238
E07000068,1747,77048,"Black, Black British, Black Welsh, Caribbean or African",NA,2239
E07000068,1164,77048,"Black, Black British, Black Welsh, Caribbean or African",African,2240
E07000068,368,77048,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,2241
E07000068,215,77048,"Black, Black British, Black Welsh, Caribbean or African",Other Black,2242
E07000068,2368,77048,Mixed or Multiple ethnic groups,NA,2243
E07000068,809,77048,Mixed or Multiple ethnic groups,White and Asian,2244
E07000068,321,77048,Mixed or Multiple ethnic groups,White and Black African,2245
E07000068,633,77048,Mixed or Multiple ethnic groups,White and Black Caribbean,2246
E07000068,605,77048,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,2247
E07000068,68194,77048,White,NA,2248
E07000068,63696,77048,White,"English, Welsh, Scottish, Northern Irish or British",2249
E07000068,1008,77048,White,Irish,2250
E07000068,95,77048,White,Gypsy or Irish Traveller,2251
E07000068,77,77048,White,Roma,2252
E07000068,3318,77048,White,Other White,2253
E07000068,826,77048,Other ethnic group,NA,2254
E07000068,166,77048,Other ethnic group,Arab,2255
E07000068,660,77048,Other ethnic group,Any other ethnic group,2256
E07000069,1550,89582,"Asian, Asian British or Asian Welsh",NA,2257
E07000069,189,89582,"Asian, Asian British or Asian Welsh",Bangladeshi,2258
E07000069,264,89582,"Asian, Asian British or Asian Welsh",Chinese,2259
E07000069,541,89582,"Asian, Asian British or Asian Welsh",Indian,2260
E07000069,164,89582,"Asian, Asian British or Asian Welsh",Pakistani,2261
E07000069,392,89582,"Asian, Asian British or Asian Welsh",Other Asian,2262
E07000069,1179,89582,"Black, Black British, Black Welsh, Caribbean or African",NA,2263
E07000069,827,89582,"Black, Black British, Black Welsh, Caribbean or African",African,2264
E07000069,190,89582,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,2265
E07000069,162,89582,"Black, Black British, Black Welsh, Caribbean or African",Other Black,2266
E07000069,1446,89582,Mixed or Multiple ethnic groups,NA,2267
E07000069,419,89582,Mixed or Multiple ethnic groups,White and Asian,2268
E07000069,155,89582,Mixed or Multiple ethnic groups,White and Black African,2269
E07000069,512,89582,Mixed or Multiple ethnic groups,White and Black Caribbean,2270
E07000069,360,89582,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,2271
E07000069,84981,89582,White,NA,2272
E07000069,82997,89582,White,"English, Welsh, Scottish, Northern Irish or British",2273
E07000069,528,89582,White,Irish,2274
E07000069,31,89582,White,Gypsy or Irish Traveller,2275
E07000069,32,89582,White,Roma,2276
E07000069,1393,89582,White,Other White,2277
E07000069,426,89582,Other ethnic group,NA,2278
E07000069,32,89582,Other ethnic group,Arab,2279
E07000069,394,89582,Other ethnic group,Any other ethnic group,2280
E07000070,9646,181523,"Asian, Asian British or Asian Welsh",NA,2281
E07000070,841,181523,"Asian, Asian British or Asian Welsh",Bangladeshi,2282
E07000070,1133,181523,"Asian, Asian British or Asian Welsh",Chinese,2283
E07000070,4728,181523,"Asian, Asian British or Asian Welsh",Indian,2284
E07000070,1124,181523,"Asian, Asian British or Asian Welsh",Pakistani,2285
E07000070,1820,181523,"Asian, Asian British or Asian Welsh",Other Asian,2286
E07000070,4756,181523,"Black, Black British, Black Welsh, Caribbean or African",NA,2287
E07000070,3373,181523,"Black, Black British, Black Welsh, Caribbean or African",African,2288
E07000070,796,181523,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,2289
E07000070,587,181523,"Black, Black British, Black Welsh, Caribbean or African",Other Black,2290
E07000070,4724,181523,Mixed or Multiple ethnic groups,NA,2291
E07000070,1438,181523,Mixed or Multiple ethnic groups,White and Asian,2292
E07000070,722,181523,Mixed or Multiple ethnic groups,White and Black African,2293
E07000070,1354,181523,Mixed or Multiple ethnic groups,White and Black Caribbean,2294
E07000070,1210,181523,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,2295
E07000070,160701,181523,White,NA,2296
E07000070,150758,181523,White,"English, Welsh, Scottish, Northern Irish or British",2297
E07000070,1536,181523,White,Irish,2298
E07000070,255,181523,White,Gypsy or Irish Traveller,2299
E07000070,147,181523,White,Roma,2300
E07000070,8005,181523,White,Other White,2301
E07000070,1696,181523,Other ethnic group,NA,2302
E07000070,384,181523,Other ethnic group,Arab,2303
E07000070,1312,181523,Other ethnic group,Any other ethnic group,2304
E07000071,9907,192716,"Asian, Asian British or Asian Welsh",NA,2305
E07000071,767,192716,"Asian, Asian British or Asian Welsh",Bangladeshi,2306
E07000071,1834,192716,"Asian, Asian British or Asian Welsh",Chinese,2307
E07000071,3027,192716,"Asian, Asian British or Asian Welsh",Indian,2308
E07000071,743,192716,"Asian, Asian British or Asian Welsh",Pakistani,2309
E07000071,3536,192716,"Asian, Asian British or Asian Welsh",Other Asian,2310
E07000071,6661,192716,"Black, Black British, Black Welsh, Caribbean or African",NA,2311
E07000071,4904,192716,"Black, Black British, Black Welsh, Caribbean or African",African,2312
E07000071,961,192716,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,2313
E07000071,796,192716,"Black, Black British, Black Welsh, Caribbean or African",Other Black,2314
E07000071,5602,192716,Mixed or Multiple ethnic groups,NA,2315
E07000071,1659,192716,Mixed or Multiple ethnic groups,White and Asian,2316
E07000071,982,192716,Mixed or Multiple ethnic groups,White and Black African,2317
E07000071,1428,192716,Mixed or Multiple ethnic groups,White and Black Caribbean,2318
E07000071,1533,192716,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,2319
E07000071,167701,192716,White,NA,2320
E07000071,155488,192716,White,"English, Welsh, Scottish, Northern Irish or British",2321
E07000071,1192,192716,White,Irish,2322
E07000071,175,192716,White,Gypsy or Irish Traveller,2323
E07000071,244,192716,White,Roma,2324
E07000071,10602,192716,White,Other White,2325
E07000071,2845,192716,Other ethnic group,NA,2326
E07000071,731,192716,Other ethnic group,Arab,2327
E07000071,2114,192716,Other ethnic group,Any other ethnic group,2328
E07000072,9678,134980,"Asian, Asian British or Asian Welsh",NA,2329
E07000072,703,134980,"Asian, Asian British or Asian Welsh",Bangladeshi,2330
E07000072,785,134980,"Asian, Asian British or Asian Welsh",Chinese,2331
